0.1197799119647859,1,0.532845138055222,0.8410910347106445,0.8251492001295468,-0.7326981881086786,0.725,0.596,0.321,0.893760384867887,0.0,0.5423387518117775,0.7767551806283977,0.7670570389407956,0.7550828430746149,-0.6123596908595129,-0.6146504396645691,-0.6173248990662313,1,1135,1136,9,1135,9,1136,8,-0.06315486194477793,0.05809216118875127,0.11804774844410948,6.022105263157895,-22.2706909760154,-16.248585712857505,0.05,0.8,0.1,0.1,0.8,6,0.03,0.25,100,0.01,0.8,0.01,0.3
0.1197799119647859,2,0.4671548619447779,0.8603587397851673,0.7107608110540655,-0.6396583124973001,0.275,0.40399999999999997,0.679,0.55863282247765,0.8993088440653111,0.9105365056822817,0.5599375717290199,0.5543015710771575,0.5540391834350116,-0.45034354312860153,-0.4518083481551791,-0.4536522268713439,1,1135,1136,9,1135,9,1136,8,0.06315486194477793,0.15645923997690803,0.18784996434212098,6.022105263157895,-22.2706909760154,-16.248585712857505,0.05,0.8,0.1,0.1,0.8,6,0.03,0.25,100,0.01,0.8,0.01,0.3
0.11174869947979191,1,0.390484193677471,0.8807874403066139,0.6338577910914197,-0.6192438829307907,0.37470588235294117,0.5694117647058823,0.8376470588235294,0.9322387263720597,0.9169589818290469,0.9376749830945744,0.449960765066863,0.45698462292318,0.4622780601127432,-0.4414751719883,-0.44926117564998086,-0.45485638329814915,2,1159,1160,16,1159,17,1160,16,-0.17892757102841128,0.17687316816823972,0.16998270728080983,7.877894736842105,-28.778581815413975,-20.90068707857187,0.05,0.8,0.1,0.1,0.8,6,0.03,0.25,100,0.01,0.8,0.01,0.3
0.11174869947979191,2,0.609515806322529,0.8524008981210363,0.9460988153128345,-0.793023995118628,0.6252941176470589,0.43058823529411766,0.1623529411764706,0.9238327825020182,0.0,0.539392237803274,0.9323769362221064,0.9132772374300243,0.9074583760721332,-0.6878952950182458,-0.6933147948495284,-0.698587005694289,2,1159,1160,16,1159,17,1160,16,0.17892757102841134,0.03282157788281015,0.09970920026909957,7.877894736842105,-28.778581815413975,-20.90068707857187,0.05,0.8,0.1,0.1,0.8,6,0.03,0.25,100,0.01,0.8,0.01,0.3
0.11243297318927571,1,0.7087074829931973,0.854245480107958,0.9259561822149058,-0.7493465996396347,0.88,0.8275,0.57375,0.8692319900749111,0.0,0.0,0.9608210484635301,0.9460456417425855,0.9338439586981455,-0.6467362871255997,-0.6509827339136379,-0.6547367837697142,1,1169,1170,7,1169,8,1170,7,-0.11879251700680271,-0.02008945952767971,0.09836386572599676,6.925263157894737,-26.25212402043907,-19.326860862544333,0.05,0.8,0.1,0.1,0.8,6,0.03,0.25,100,0.01,0.8,0.01,0.3
0.11243297318927571,2,0.2912925170068027,0.8603181580899525,0.5128980525501873,-0.5200276622887836,0.12,0.1725,0.42625,0.9412684537684538,0.9437018829124093,0.6342954476317606,0.31265773194943725,0.3140553298792169,0.3126275212369335,-0.34844779283526706,-0.34859010855291245,-0.34984360849802953,1,1169,1170,7,1169,8,1170,7,0.11879251700680271,0.19884272267097036,0.17143755373587116,6.925263157894737,-26.25212402043907,-19.326860862544333,0.05,0.8,0.1,0.1,0.8,6,0.03,0.25,100,0.01,0.8,0.01,0.3
0.11854741896758704,1,0.5273469387755102,0.8482668609239361,0.6815826497821702,-0.5816369646641252,0.3913793103448276,0.7168965517241379,0.8255172413793104,0.929345543491393,0.917011258791663,0.9215397394129936,0.4263998635406854,0.4452058803589461,0.4754706146913012,-0.3734018877086242,-0.3785750867174834,-0.39001094211988746,2,1135,1136,28,1135,14,1136,13,-0.1895496129486277,0.2363767694232241,0.20306187794664177,7.080526315789474,-23.74410715263771,-16.663580836848237,0.05,0.8,0.1,0.1,0.8,6,0.03,0.25,100,0.01,0.8,0.01,0.3
0.11854741896758704,2,0.47265306122448975,0.8463290324765484,0.6051004263529579,-0.5960960777782016,0.6086206896551724,0.2831034482758621,0.17448275862068965,0.8797877726106101,0.36006395298591315,0.8813702327196742,0.528821552592291,0.5094309426248915,0.479611262780176,-0.4697263045606014,-0.47919898517848003,-0.48512721745107645,2,1135,1136,28,1135,14,1136,13,0.18954961294862765,0.09566948372806638,0.11689709259972159,7.080526315789474,-23.74410715263771,-16.663580836848237,0.05,0.8,0.1,0.1,0.8,6,0.03,0.25,100,0.01,0.8,0.01,0.3
0.11124849939975989,1,0.5282392957182873,0.8708250320058785,0.691881974789254,-0.6079318657690905,0.6246153846153846,0.3653846153846154,0.17076923076923076,0.7567185829266485,0.0,0.6041112396375554,0.5389406545292423,0.537178938770288,0.5241376918677959,-0.43701760470124634,-0.4440042841997854,-0.4482455729111509,1,1150,1151,12,1150,11,1151,10,0.1628546803336719,0.15470303601896596,0.16392758156930515,4.9536842105263155,-17.461305299465646,-12.507621088939331,0.05,0.8,0.1,0.1,0.8,6,0.03,0.25,100,0.01,0.8,0.01,0.3
0.11124849939975989,2,0.47176070428171274,0.8529938164267599,0.6672368692409192,-0.605347714970524,0.3753846153846154,0.6346153846153846,0.8292307692307692,0.7726577122938776,0.6776499283252257,0.9237219942627077,0.5965795031322509,0.5647664091944645,0.560082599510534,-0.4729296616863984,-0.47649112919183306,-0.47849421854927915,1,1150,1151,12,1150,11,1151,10,-0.16285468033367184,0.10247046004645466,0.1288565857786909,4.9536842105263155,-17.461305299465646,-12.507621088939331,0.05,0.8,0.1,0.1,0.8,6,0.03,0.25,100,0.01,0.8,0.01,0.3
0.12106042416966786,1,0.06717887154861944,0.8392304026685727,-0.1603904437094042,0.13761082467270258,0.073125,0.07375,0.109375,0.978125,0.9326118326118327,0.906580051892552,-0.25289845759283136,-0.25066819269420515,-0.25071334780292076,0.21923979527689585,0.217742346607954,0.21207930801122232,2,1135,1136,15,1135,4,1136,3,-0.0065711284513805535,0.09027774898480095,-0.08013152193525142,4.413684210526315,-24.877035746800388,-20.46335153627407,0.05,0.8,0.1,0.1,0.8,6,0.03,0.25,100,0.01,0.8,0.01,0.3
0.12106042416966786,2,0.9328211284513805,0.8569443014516627,0.9687397807421374,-0.7891326203603886,0.926875,0.92625,0.890625,0.9352895170561821,0.41973632376817605,0.8926647373781034,0.9832896985813959,0.9551011476603175,0.9485310055696974,-0.6731319647184335,-0.6788093242052009,-0.682065811023246,2,1135,1136,15,1135,4,1136,3,0.006571128451380526,0.013638633081819895,0.11032329615518766,4.413684210526315,-24.877035746800388,-20.46335153627407,0.05,0.8,0.1,0.1,0.8,6,0.03,0.25,100,0.01,0.8,0.01,0.3
0.11477390956382554,1,0.2758543417366947,0.861509225948706,0.4232640574966771,-0.4230355288513492,0.19923076923076924,0.5138461538461538,0.38153846153846155,0.6532156505436674,0.8300649831368555,0.7926196065892677,0.29791760121007,0.30217227766004034,0.3050452753366843,-0.3329541844367645,-0.33875465883222794,-0.3403067932237508,2,1150,1151,25,1150,11,1151,10,-0.23799181210945913,0.12109177983663677,0.08428087001912127,7.8873684210526305,-28.19668898410118,-20.309320563048548,0.05,0.8,0.1,0.1,0.8,6,0.03,0.25,100,0.01,0.8,0.01,0.3
0.11477390956382554,2,0.7241456582633053,0.859535598240534,0.8783982763071511,-0.7328809937833124,0.8007692307692308,0.48615384615384616,0.6184615384615385,0.6855873040257094,0.42723025686047705,0.8909528155548349,0.8663260879422777,0.8303677687131636,0.8250782845353662,-0.612468932751373,-0.6205418443750553,-0.6298834969233519,2,1150,1151,25,1150,11,1151,10,0.2379918121094592,0.048030507593987415,0.11233914940825707,7.8873684210526305,-28.19668898410118,-20.309320563048548,0.05,0.8,0.1,0.1,0.8,6,0.03,0.25,100,0.01,0.8,0.01,0.3
0.12551820728291316,1,0.7857142857142857,0.836078431372549,0.9231182365642371,-0.7708034827082038,0.8046153846153846,0.7507692307692309,0.4546153846153846,0.9225725779726172,0.0,0.32312531543300776,0.9499360081892743,0.9229548190992809,0.8879403076754682,-0.6897083475914715,-0.69311084367487,-0.6954147870111839,1,1150,1151,12,1150,9,1151,8,0.03494505494505484,0.0001634174649561837,0.07769263903333379,7.7768421052631584,-28.88442442524671,-21.10758231998355,0.05,0.8,0.1,0.1,0.8,6,0.03,0.25,100,0.01,0.8,0.01,0.3
0.12551820728291316,2,0.21428571428571427,0.8625396825396825,0.25059271819155826,-0.26658137326218134,0.1953846153846154,0.24923076923076923,0.5453846153846154,0.9721957608954513,0.9520606700698232,0.9473322072413197,0.027679999576078043,0.03471840239247967,0.04543352195417083,-0.03144791745603586,-0.0419827944667916,-0.044464785723143635,1,1150,1151,12,1150,9,1151,8,-0.034945054945054954,0.2158743157990786,0.22459857879538975,7.7768421052631584,-28.88442442524671,-21.10758231998355,0.05,0.8,0.1,0.1,0.8,6,0.03,0.25,100,0.01,0.8,0.01,0.3
0.10808323329331733,1,0.541780712284914,0.8566522146966933,0.8694706151370302,-0.7495928950966957,0.6694444444444444,0.36111111111111116,0.12944444444444445,0.9003328041105237,0.0,0.7955451991249205,0.8491013155205205,0.8304905728802374,0.8208341011772646,-0.6517769654170725,-0.655578512898118,-0.6595062567052903,1,1147,1148,17,1147,15,1148,14,0.18066960117380282,0.038980042256792746,0.09401438219857772,7.097368421052632,-26.735099973660365,-19.637731552607733,0.05,0.8,0.1,0.1,0.8,6,0.03,0.25,100,0.01,0.8,0.01,0.3
